Year,State,Program,Level,College/University Name,Type,Affiliated University,State,City,Courses Offered,Intake Capacity,Accreditation,Approval Year
2020-2021,Puducherry,Applied Arts and Crafts,UG,1-7013467258,BHARATHIAR PALKALAI KOODAM,"CUDDALORE MAIN ROAD, ARIYANKUPPAM",PUDUCHERRY,Government,N,N,Click Here,NA
2020-2021,Puducherry,Applied Arts and Crafts,PG,No data available in table
2020-2021,Punjab,Applied Arts and Crafts,UG,No data available in table
2020-2021,Punjab,Applied Arts and Crafts,PG,No data available in table
2020-2021,Rajasthan,Applied Arts and Crafts,UG,No data available in table
2020-2021,Rajasthan,Applied Arts and Crafts,PG,No data available in table
2020-2021,Sikkim,Applied Arts and Crafts,UG,No data available in table
2020-2021,Sikkim,Applied Arts and Crafts,PG,No data available in table
2020-2021,Tamil Nadu,Applied Arts and Crafts,UG,1-7010229243,HINDUSTAN INSTITUTE OF TECHNOLOGY AND SCIENCE,"NO.1, RAJIV GANDHI SALAI(OMR), PADUR(VIA) KELAMBAKKAM, CHENNAI 603103",KANCHIPURAM,Deemed to be University(Pvt),N,Y,Click Here,NA
2020-2021,Tamil Nadu,Applied Arts and Crafts,PG,No data available in table
2020-2021,Telangana,Applied Arts and Crafts,UG,No data available in table
2020-2021,Telangana,Applied Arts and Crafts,PG,No data available in table
2020-2021,Tripura,Applied Arts and Crafts,UG,No data available in table
2020-2021,Tripura,Applied Arts and Crafts,PG,No data available in table
2020-2021,Uttar Pradesh,Applied Arts and Crafts,UG,1-7002317454,KANPUR INSTITUTE OF TECHNOLOGY,A-1 UPSIDC INDUSTRIAL AREA ROOMA,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2020-2021,Uttar Pradesh,Applied Arts and Crafts,UG,1-7013361981,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2020-2021,Uttar Pradesh,Applied Arts and Crafts,UG,1-7014167254,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Private-Self Financing,N,Y,Click Here,NA
2020-2021,Uttar Pradesh,Applied Arts and Crafts,PG,1-7013361981,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2020-2021,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2020-2021,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2020-2021,West Bengal,Applied Arts and Crafts,UG,No data available in table
2020-2021,West Bengal,Applied Arts and Crafts,PG,No data available in table
2021-2022,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2021-2022,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2021-2022,Andhra Pradesh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Assam,Applied Arts and Crafts,UG,No data available in table
2021-2022,Assam,Applied Arts and Crafts,PG,No data available in table
2021-2022,Bihar,Applied Arts and Crafts,UG,No data available in table
2021-2022,Bihar,Applied Arts and Crafts,PG,No data available in table
2021-2022,Chandigarh,Applied Arts and Crafts,UG,1-9319150365,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2021-2022,Chandigarh,Applied Arts and Crafts,PG,1-9319150365,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2021-2022,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2021-2022,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2021-2022,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2021-2022,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2021-2022,Delhi,Applied Arts and Crafts,UG,No data available in table
2021-2022,Delhi,Applied Arts and Crafts,PG,No data available in table
2021-2022,Goa,Applied Arts and Crafts,UG,No data available in table
2021-2022,Goa,Applied Arts and Crafts,PG,No data available in table
2021-2022,Gujarat,Applied Arts and Crafts,UG,No data available in table
2021-2022,Gujarat,Applied Arts and Crafts,PG,No data available in table
2021-2022,Haryana,Applied Arts and Crafts,UG,No data available in table
2021-2022,Haryana,Applied Arts and Crafts,PG,No data available in table
2021-2022,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2021-2022,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2021-2022,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2021-2022,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2021-2022,Karnataka,Applied Arts and Crafts,UG,No data available in table
2021-2022,Karnataka,Applied Arts and Crafts,PG,No data available in table
2021-2022,Kerala,Applied Arts and Crafts,UG,No data available in table
2021-2022,Kerala,Applied Arts and Crafts,PG,No data available in table
2021-2022,Madhya Pradesh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Maharashtra,Applied Arts and Crafts,UG,No data available in table
2021-2022,Maharashtra,Applied Arts and Crafts,PG,No data available in table
2021-2022,Manipur,Applied Arts and Crafts,UG,No data available in table
2021-2022,Manipur,Applied Arts and Crafts,PG,No data available in table
2021-2022,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2021-2022,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2021-2022,Mizoram,Applied Arts and Crafts,UG,No data available in table
2021-2022,Mizoram,Applied Arts and Crafts,PG,No data available in table
2021-2022,Nagaland,Applied Arts and Crafts,UG,No data available in table
2021-2022,Nagaland,Applied Arts and Crafts,PG,No data available in table
2021-2022,Odisha,Applied Arts and Crafts,UG,1-9318289772,BIJU PATTANAIK FILM & TELEVISION INSTITUTE OF ORISSA,"MEDICAL ROAD BOSE CAMPUS, CUTTACK ORISSA-753007",CUTTACK,Government,N,N,Click Here,NA
2021-2022,Odisha,Applied Arts and Crafts,PG,No data available in table
2021-2022,Orissa,Applied Arts and Crafts,UG,No data available in table
2021-2022,Orissa,Applied Arts and Crafts,PG,No data available in table
2021-2022,Puducherry,Applied Arts and Crafts,UG,1-9317379849,BHARATHIAR PALKALAI KOODAM,"CUDDALORE MAIN ROAD, ARIYANKUPPAM",PUDUCHERRY,Government,N,N,Click Here,NA
2021-2022,Puducherry,Applied Arts and Crafts,PG,No data available in table
2021-2022,Punjab,Applied Arts and Crafts,UG,No data available in table
2021-2022,Punjab,Applied Arts and Crafts,PG,No data available in table
2021-2022,Rajasthan,Applied Arts and Crafts,UG,No data available in table
2021-2022,Rajasthan,Applied Arts and Crafts,PG,No data available in table
2021-2022,Sikkim,Applied Arts and Crafts,UG,No data available in table
2021-2022,Sikkim,Applied Arts and Crafts,PG,No data available in table
2021-2022,Tamil Nadu,Applied Arts and Crafts,UG,No data available in table
2021-2022,Tamil Nadu,Applied Arts and Crafts,PG,No data available in table
2021-2022,Telangana,Applied Arts and Crafts,UG,No data available in table
2021-2022,Telangana,Applied Arts and Crafts,PG,No data available in table
2021-2022,Tripura,Applied Arts and Crafts,UG,No data available in table
2021-2022,Tripura,Applied Arts and Crafts,PG,No data available in table
2021-2022,Uttar Pradesh,Applied Arts and Crafts,UG,No data available in table
2021-2022,Uttar Pradesh,Applied Arts and Crafts,PG,No data available in table
2021-2022,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2021-2022,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2021-2022,West Bengal,Applied Arts and Crafts,UG,No data available in table
2021-2022,West Bengal,Applied Arts and Crafts,PG,No data available in table
2022-2023,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2022-2023,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2022-2023,Andhra Pradesh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Assam,Applied Arts and Crafts,UG,No data available in table
2022-2023,Assam,Applied Arts and Crafts,PG,No data available in table
2022-2023,Bihar,Applied Arts and Crafts,UG,No data available in table
2022-2023,Bihar,Applied Arts and Crafts,PG,No data available in table
2022-2023,Chandigarh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Chandigarh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2022-2023,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2022-2023,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2022-2023,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2022-2023,Delhi,Applied Arts and Crafts,UG,No data available in table
2022-2023,Delhi,Applied Arts and Crafts,PG,No data available in table
2022-2023,Goa,Applied Arts and Crafts,UG,No data available in table
2022-2023,Goa,Applied Arts and Crafts,PG,No data available in table
2022-2023,Gujarat,Applied Arts and Crafts,UG,No data available in table
2022-2023,Gujarat,Applied Arts and Crafts,PG,No data available in table
2022-2023,Haryana,Applied Arts and Crafts,UG,1-10969953029,GALAXY GLOBAL EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"SHAHABAD-SAHA ROAD, NH-73, VILL. DINARPUR, DISTT. AMBALA",AMBALA,Private-Self Financing,N,N,Click Here,NA
2022-2023,Haryana,Applied Arts and Crafts,UG,1-10973103635,PANIPAT INSTITUTE OF ENGINEERING & TECHNOLOGY,"70KM MILESTONE, NH-1, VILLAGE PATTIKALYANA, SAMALKHA",PANIPAT,Private-Self Financing,N,N,Click Here,NA
2022-2023,Haryana,Applied Arts and Crafts,PG,No data available in table
2022-2023,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2022-2023,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2022-2023,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2022-2023,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2022-2023,Karnataka,Applied Arts and Crafts,UG,1-10981486016,MANIPAL ACADEMY OF HIGHER EDUCATION (OFF-CAMPUS CENTRE AT BENGALURU),"MANIPAL ACADEMY OF HIGHER EDUCATION, (OFF-CAMPUS CENTRE AT BENGALURU), ADDRESS: GOVINDPURA VILLAGE, BSF CAMPUS, YELAHANKA, BENGALURU NORTH-560064, KARNATAKA",UDUPI,Deemed to be University(Pvt),N,N,Click Here,NA
2022-2023,Karnataka,Applied Arts and Crafts,PG,No data available in table
2022-2023,Kerala,Applied Arts and Crafts,UG,No data available in table
2022-2023,Kerala,Applied Arts and Crafts,PG,No data available in table
2022-2023,Madhya Pradesh,Applied Arts and Crafts,UG,No data available in table
2022-2023,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10967878851,"B. S. BANDEKAR COLLEGE OF FINE ART,( APPLIED ART).","SURVE NO.54/01, NEAR FOREST BHAVAN,SALAIWADA,AT/PO.SAWANTWADI,DIST:-SINDHUDURGA.416510",SINDHUDURG,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10969889290,RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10973173666,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975219362,VIVA INSTITUTE OF APPLIED ART,"AT:-SHIRGAON, POST:- VIRAR (E)",THANE,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975281037,VASANTDADA PATIL PRATISHTHAN'S COLLEGE OF ENGINEERING AND VISUAL ARTS,"VASANTDADA PATIL EDUCATIONAL COMPLEX, EASTERN EXPRESS HIGHWAY, NEAR PRIYADARSHINI BUILDING, SION-CHUNABHATTI, MUMBAI - 400 022",MUMBAI CITY,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975416878,SIR J. J. INSTITUTE OF APPLIED ART,"DR. D. N. ROAD, FORT",MUMBAI CITY,Government,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975524718,BHARATI VIDYAPEETHS COLLEGE OF FINE ARTS,"BHARATI VIDYAPEETH EDUCATIONAL CAMPUS, PUNE-SATARA ROAD, PUNE 411043",PUNE,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975697986,GOVERNMENT COLLEGE OF ART AND DESIGN AURANGABAD,"KIL E ARK, ZANANA MAHAL, AURANGABAD.",AURANGABAD,Government,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,UG,1-10975838182,PAD.DR.D.Y.PATIL COLLEGE OF APPLIED ARTS & CRAFTS,"SECTOR NO. 29, NIGDI-PRADHIKRAN, AKURDI, PUNE -44",PUNE,Private-Self Financing,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,PG,1-10968843343,FTII,"LAW COLLEGE ROAD, NEAR NAL STOP, PUNE,",PUNE,Government,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,PG,1-10973173666,SIR J. J. SCHOOL OF ART,"78, DR. D. N. ROAD, FORT, MUMBAI 01.",MUMBAI CITY,Government,N,N,Click Here,NA
2022-2023,Maharashtra,Applied Arts and Crafts,PG,1-10975697986,GOVERNMENT COLLEGE OF ART AND DESIGN AURANGABAD,"KIL E ARK, ZANANA MAHAL, AURANGABAD.",AURANGABAD,Government,N,N,Click Here,NA
2022-2023,Manipur,Applied Arts and Crafts,UG,No data available in table
2022-2023,Manipur,Applied Arts and Crafts,PG,No data available in table
2022-2023,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2022-2023,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2022-2023,Mizoram,Applied Arts and Crafts,UG,No data available in table
2022-2023,Mizoram,Applied Arts and Crafts,PG,No data available in table
2022-2023,Nagaland,Applied Arts and Crafts,UG,No data available in table
2022-2023,Nagaland,Applied Arts and Crafts,PG,No data available in table
2022-2023,Odisha,Applied Arts and Crafts,UG,No data available in table
2022-2023,Odisha,Applied Arts and Crafts,PG,No data available in table
2022-2023,Orissa,Applied Arts and Crafts,UG,No data available in table
2022-2023,Orissa,Applied Arts and Crafts,PG,No data available in table
2022-2023,Puducherry,Applied Arts and Crafts,UG,No data available in table
2022-2023,Puducherry,Applied Arts and Crafts,PG,No data available in table
2022-2023,Punjab,Applied Arts and Crafts,UG,No data available in table
2022-2023,Punjab,Applied Arts and Crafts,PG,No data available in table
2022-2023,Rajasthan,Applied Arts and Crafts,UG,No data available in table
2022-2023,Rajasthan,Applied Arts and Crafts,PG,No data available in table
2022-2023,Sikkim,Applied Arts and Crafts,UG,No data available in table
2022-2023,Sikkim,Applied Arts and Crafts,PG,No data available in table
2022-2023,Tamil Nadu,Applied Arts and Crafts,UG,No data available in table
2022-2023,Tamil Nadu,Applied Arts and Crafts,PG,No data available in table
2022-2023,Telangana,Applied Arts and Crafts,UG,1-10976095303,SRI VENKATESHWARA COLLEGE OF FINE ARTS,"86, HITECH CITY ROAD, MADHAPUR, HYDERABAD",RANGAREDDI,Private-Self Financing,N,N,Click Here,NA
2022-2023,Telangana,Applied Arts and Crafts,UG,1-10981494847,AURORA'S FILM AND TELEVISION INSTITUTE,"CHIKKADPALLY, HYDERABAD",HYDERABAD,Private-Self Financing,N,N,Click Here,NA
2022-2023,Telangana,Applied Arts and Crafts,UG,1-10981497809,AURORA'S SCHOOL OF ART AND DESIGN,"BANDLAGUDA, HYDERABAD",HYDERABAD,Private-Self Financing,N,Y,Click Here,NA
2022-2023,Telangana,Applied Arts and Crafts,UG,1-10981499405,AURORA'S SCHOOL OF FASHION DESIGN,"NAMPALLY, HYDERABAD",HYDERABAD,Private-Self Financing,N,N,Click Here,NA
2022-2023,Telangana,Applied Arts and Crafts,PG,No data available in table
2022-2023,Tripura,Applied Arts and Crafts,UG,No data available in table
2022-2023,Tripura,Applied Arts and Crafts,PG,No data available in table
2022-2023,Uttar Pradesh,Applied Arts and Crafts,UG,1-10968695823,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2022-2023,Uttar Pradesh,Applied Arts and Crafts,UG,1-10970013350,KANPUR INSTITUTE OF TECHNOLOGY,A-1 UPSIDC INDUSTRIAL AREA ROOMA,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2022-2023,Uttar Pradesh,Applied Arts and Crafts,UG,1-10974072558,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Private-Self Financing,N,Y,Click Here,NA
2022-2023,Uttar Pradesh,Applied Arts and Crafts,UG,1-5101821271,SAROJ INSTITUTE OF FILM AND FASHION,"AHIMAMAU, SULTANPUR ROAD, LUCKNOW",LUCKNOW,Private-Self Financing,N,N,Click Here,NA
2022-2023,Uttar Pradesh,Applied Arts and Crafts,PG,1-10968695823,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2022-2023,Uttarakhand,Applied Arts and Crafts,UG,No data available in table
2022-2023,Uttarakhand,Applied Arts and Crafts,PG,No data available in table
2022-2023,West Bengal,Applied Arts and Crafts,UG,No data available in table
2022-2023,West Bengal,Applied Arts and Crafts,PG,No data available in table
2023-2024,Andaman and Nicobar Islands,Applied Arts and Crafts,UG,No data available in table
2023-2024,Andaman and Nicobar Islands,Applied Arts and Crafts,PG,No data available in table
2023-2024,Andhra Pradesh,Applied Arts and Crafts,UG,1-43381740703,DR YSR ARCHITECTURE AND FINE ARTS UNIVERSITY,"GLOBAL ENGINEERING COLLEGE ROAD SATILLITE CITY,RAYALAPANTHULAPALLE VILLAGE NEAR KADAPA AIRPORT",YSR DISTRICT,State Government University,N,N,Click Here,NA
2023-2024,Andhra Pradesh,Applied Arts and Crafts,PG,No data available in table
2023-2024,Arunachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2023-2024,Arunachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2023-2024,Assam,Applied Arts and Crafts,UG,No data available in table
2023-2024,Assam,Applied Arts and Crafts,PG,No data available in table
2023-2024,Bihar,Applied Arts and Crafts,UG,No data available in table
2023-2024,Bihar,Applied Arts and Crafts,PG,No data available in table
2023-2024,Chandigarh,Applied Arts and Crafts,UG,1-36599165651,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2023-2024,Chandigarh,Applied Arts and Crafts,PG,1-36599165651,GOVERNMENT COLLEGE OF ART,SECTOR 10C,CHANDIGARH,Government,N,N,Click Here,NA
2023-2024,Chhattisgarh,Applied Arts and Crafts,UG,No data available in table
2023-2024,Chhattisgarh,Applied Arts and Crafts,PG,No data available in table
2023-2024,Dadra and Nagar Haveli,Applied Arts and Crafts,UG,No data available in table
2023-2024,Dadra and Nagar Haveli,Applied Arts and Crafts,PG,No data available in table
2023-2024,Daman and Diu,Applied Arts and Crafts,UG,No data available in table
2023-2024,Daman and Diu,Applied Arts and Crafts,PG,No data available in table
2023-2024,Delhi,Applied Arts and Crafts,UG,1-40655705408,COLLEGE OF ART,20-22 TILAK MARG,EAST DELHI,Government,N,N,Click Here,NA
2023-2024,Delhi,Applied Arts and Crafts,PG,No data available in table
2023-2024,Goa,Applied Arts and Crafts,UG,1-36515488319,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2023-2024,Goa,Applied Arts and Crafts,PG,1-36515488319,GOA COLLEGE OF ART,"ALTINHO, PANAJI - GOA 403 001",NORTH GOA,Government,N,N,Click Here,NA
2023-2024,Gujarat,Applied Arts and Crafts,UG,No data available in table
2023-2024,Gujarat,Applied Arts and Crafts,PG,No data available in table
2023-2024,Haryana,Applied Arts and Crafts,UG,1-36458324208,GALAXY GLOBAL EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"SHAHABAD-SAHA ROAD, NH-73, VILL. DINARPUR, DISTT. AMBALA",AMBALA,Private-Self Financing,N,N,Click Here,NA
2023-2024,Haryana,Applied Arts and Crafts,PG,No data available in table
2023-2024,Himachal Pradesh,Applied Arts and Crafts,UG,No data available in table
2023-2024,Himachal Pradesh,Applied Arts and Crafts,PG,No data available in table
2023-2024,Jammu and Kashmir,Applied Arts and Crafts,UG,No data available in table
2023-2024,Jammu and Kashmir,Applied Arts and Crafts,PG,No data available in table
2023-2024,Jharkhand,Applied Arts and Crafts,UG,No data available in table
2023-2024,Jharkhand,Applied Arts and Crafts,PG,No data available in table
2023-2024,Karnataka,Applied Arts and Crafts,UG,1-38652843264,MANIPAL ACADEMY OF HIGHER EDUCATION (OFF-CAMPUS CENTRE AT BENGALURU),"MANIPAL ACADEMY OF HIGHER EDUCATION, (OFF-CAMPUS CENTRE AT BENGALURU), ADDRESS: GOVINDPURA VILLAGE, BSF CAMPUS, YELAHANKA, BENGALURU NORTH-560064, KARNATAKA",UDUPI,Deemed to be University(Pvt),N,N,Click Here,NA
2023-2024,Karnataka,Applied Arts and Crafts,PG,No data available in table
2023-2024,Kerala,Applied Arts and Crafts,UG,1-36527709734,COLLEGE OF ARCHITECTURE TRIVANDRUM,"THINAVILA,MULAYARA-P.O.,VIA-VELLANAD",THIRUVANANTHAPURAM,Private-Self Financing,N,N,Click Here,NA
2023-2024,Kerala,Applied Arts and Crafts,PG,No data available in table
2023-2024,Madhya Pradesh,Applied Arts and Crafts,UG,No data available in table
2023-2024,Madhya Pradesh,Applied Arts and Crafts,PG,No data available in table
2023-2024,Maharashtra,Applied Arts and Crafts,UG,No data available in table
2023-2024,Maharashtra,Applied Arts and Crafts,PG,No data available in table
2023-2024,Manipur,Applied Arts and Crafts,UG,No data available in table
2023-2024,Manipur,Applied Arts and Crafts,PG,No data available in table
2023-2024,Meghalaya,Applied Arts and Crafts,UG,No data available in table
2023-2024,Meghalaya,Applied Arts and Crafts,PG,No data available in table
2023-2024,Mizoram,Applied Arts and Crafts,UG,No data available in table
2023-2024,Mizoram,Applied Arts and Crafts,PG,No data available in table
2023-2024,Nagaland,Applied Arts and Crafts,UG,No data available in table
2023-2024,Nagaland,Applied Arts and Crafts,PG,No data available in table
2023-2024,Odisha,Applied Arts and Crafts,UG,1-36970785704,BIJU PATTANAIK FILM & TELEVISION INSTITUTE OF ORISSA,"MEDICAL ROAD BOSE CAMPUS, CUTTACK ORISSA-753007",CUTTACK,Government,N,N,Click Here,NA
2023-2024,Odisha,Applied Arts and Crafts,PG,No data available in table
2023-2024,Orissa,Applied Arts and Crafts,UG,No data available in table
2023-2024,Orissa,Applied Arts and Crafts,PG,No data available in table
2023-2024,Puducherry,Applied Arts and Crafts,UG,No data available in table
2023-2024,Puducherry,Applied Arts and Crafts,PG,No data available in table
2023-2024,Punjab,Applied Arts and Crafts,UG,No data available in table
2023-2024,Punjab,Applied Arts and Crafts,PG,No data available in table
2023-2024,Rajasthan,Applied Arts and Crafts,UG,1-36462008100,"GOVT. WOMEN POLYTECHNIC COLLEGE, SANGANER(JAIPUR)","SECTOR 8, HALDIGHATI MARG, PRATAP NAGAR ,SANGANER,JAIPUR",JAIPUR,Government,Y,N,Click Here,NA
2023-2024,Rajasthan,Applied Arts and Crafts,UG,1-36541791494,"GOVRNMENT RESIDENTIAL WOMEN POLYTECHNIC COLLEGE, JODHPUR","GAURAV PATH (RESIDENCY ROAD), JODHPUR",JODHPUR,Government,Y,N,Click Here,NA
2023-2024,Rajasthan,Applied Arts and Crafts,UG,1-36564352087,"GOVT. WOMEN POLYTECHNIC COLLEGE, AJMER",NASIRABAD ROAD MAKHUPURA,AJMER,Government,Y,N,Click Here,NA
2023-2024,Rajasthan,Applied Arts and Crafts,UG,1-36597234572,"GOVERNMENT WOMEN POLYTECHNIC COLLEGE, JAIPUR","MAHATMA GANDHI MARG, GANDHI NAGAR",JAIPUR,Government,Y,N,Click Here,NA
2023-2024,Rajasthan,Applied Arts and Crafts,UG,1-40381468872,MANIPAL UNIVERSITY JAIPUR,"DEHMI KALAN , JAIPUR AJMER EXPRESSWAY, JAIPUR 303007",JAIPUR,State Private University,N,N,Click Here,NA
2023-2024,Rajasthan,Applied Arts and Crafts,PG,1-40381468872,MANIPAL UNIVERSITY JAIPUR,"DEHMI KALAN , JAIPUR AJMER EXPRESSWAY, JAIPUR 303007",JAIPUR,State Private University,N,N,Click Here,NA
2023-2024,Sikkim,Applied Arts and Crafts,UG,No data available in table
2023-2024,Sikkim,Applied Arts and Crafts,PG,No data available in table
2023-2024,Tamil Nadu,Applied Arts and Crafts,UG,1-38669442256,HINDUSTAN INSTITUTE OF TECHNOLOGY AND SCIENCE,"NO.1, RAJIV GANDHI SALAI(OMR), PADUR(VIA) KELAMBAKKAM, CHENNAI 603103",KANCHIPURAM,Deemed to be University(Pvt),N,Y,Click Here,NA
2023-2024,Tamil Nadu,Applied Arts and Crafts,PG,1-38669442256,HINDUSTAN INSTITUTE OF TECHNOLOGY AND SCIENCE,"NO.1, RAJIV GANDHI SALAI(OMR), PADUR(VIA) KELAMBAKKAM, CHENNAI 603103",KANCHIPURAM,Deemed to be University(Pvt),N,Y,Click Here,NA
2023-2024,Telangana,Applied Arts and Crafts,UG,No data available in table
2023-2024,Telangana,Applied Arts and Crafts,PG,No data available in table
2023-2024,Tripura,Applied Arts and Crafts,UG,No data available in table
2023-2024,Tripura,Applied Arts and Crafts,PG,No data available in table
2023-2024,Uttar Pradesh,Applied Arts and Crafts,UG,1-36240230223,AXIS INSTITUTE OF FASHION TECHNOLOGY,VILL-HATHIPUR TEHSIL KANPUR SADAR,KANPUR NAGAR,Private-Self Financing,N,N,Click Here,NA
2023-2024,Uttar Pradesh,Applied Arts and Crafts,UG,1-36503248043,VIDYA INSTITUTE OF FASHION TECHNOLOGY,"VIDYA KNOWLEDGE PARK BAGHPAT ROAD MEERUT ,UTTAR PRADESH-250005",MEERUT,Private-Self Financing,N,Y,Click Here,NA
2023-2024,Uttar Pradesh,Applied Arts and Crafts,UG,1-36976055150,SAROJ INSTITUTE OF FILM AND FASHION,"AHIMAMAU, SULTANPUR ROAD, LUCKNOW",LUCKNOW,Private-Self Financing,N,N,Click Here,NA
